doc_id,company_key,company_name,person_key,member_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,entry_number,source_genre,in_colonial_dataset
empire-desfosses-1956-adm-655dbf,fluvialemaritimetransportscofluma,Compagnie fluviale et maritime de transports (Cofluma),chatel-c,,C.Fredy Châtel,Châtel,C.Fredy,administrateur,1956,Annuaire Desfossés 1956,Fluviale et Mme de transp.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Châtel (C.Fredy),464,person_index,0
empire-desfosses-1956-adm-655dbf,chateldollfus,Chatel & Dollfus,chatel-c,,C.Fredy Châtel,Châtel,C.Fredy,administrateur,1956,Annuaire Desfossés 1956,ph Châtel & Dollfus,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Châtel (C.Fredy),547,person_index,0
empire-desfosses-1956-adm-655dbf,comptoircombusalslorraine,Comptoir des combus. d’Als.-Lorraine,chatel-c,,C.Fredy Châtel,Châtel,C.Fredy,administrateur,1956,Annuaire Desfossés 1956,Cpt combustibles Alsace-Lorraine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Châtel (C.Fredy),551,person_index,0
empire-desfosses-1956-adm-655dbf,unionvie1829,Union-Vie (1829),chatel-h,,H Chatel,Chatel,H,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (H.),35,person_index,0
empire-desfosses-1956-adm-655dbf,unionincendie1828,Union-Incendie (1828),chatel-h,,H Chatel,Chatel,H,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (H.),55,person_index,0
empire-desfosses-1956-adm-655dbf,chateldollfus,Chatel & Dollfus,chatel-j,,J Châtel,Châtel,J,administrateur,1956,Annuaire Desfossés 1956,Châtel & Dollfus,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Châtel (J.),547,person_index,0
empire-desfosses-1956-adm-655dbf,explosifsproduitschimiquesepcbarbierusinessaintmartincrau,Société d’explosifs et de produits chimiques (EPC-Barbier) : usines à Saint-Martin-de-Crau,chatel-j,,Jacques Chatel,Chatel,Jacques,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Explosifs+prod. chim.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (Jacques),1442,person_index,0
empire-desfosses-1956-adm-655dbf,explosiveschemicalproductsltdlondres,"Explosives and chemical products ltd, Londres",chatel-j,,Jacques Chatel,Chatel,Jacques,president,1956,Annuaire Desfossés 1956,pdt Explosives and chemical products,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (Jacques),1534,person_index,0
empire-desfosses-1956-adm-655dbf,explosifsproduitschimiquesepcbarbierusinessaintmartincrau,Société d’explosifs et de produits chimiques (EPC-Barbier) : usines à Saint-Martin-de-Crau,chatel-m,,Mme Jacques Chatel,Chatel,Mme Jacques,administrateur,1956,Annuaire Desfossés 1956,Explosifs+prod. chim.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (Mme Jacques),1442,person_index,0
empire-desfosses-1956-adm-655dbf,aubrivesvillerupt,Aubrives et Villerupt,chatel-m,,Mme Jacques Chatel,Chatel,Mme Jacques,administrateur,1956,Annuaire Desfossés 1956,Aubrives et Villerupt,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (Mme Jacques),840,person_index,0
empire-desfosses-1956-adm-655dbf,everitesitube,Éverite-Sitube,chatel-m,,Mme Jacques Chatel,Chatel,Mme Jacques,administrateur,1956,Annuaire Desfossés 1956,Éverite-Sitube,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatel (Mme Jacques),1580,person_index,0
empire-desfosses-1956-adm-655dbf,parisiennebanque,Société parisienne de banque,chatelain-m,,M Chatelain,Chatelain,M,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Soc. parisienne de banque,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelain (M.),196,person_index,0
empire-desfosses-1956-adm-655dbf,hydroenergiegardybonvoisingazistanbul,"Hydro-Énergie (> Gardy, Bonvoisin, Gaz d’Istanbul… )",chatelain-m,,M Chatelain,Chatelain,M,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Hydro-Énergie,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelain (M.),301,person_index,0
empire-desfosses-1956-adm-655dbf,entreprisesalbertcochery,Entreprises Albert Cochery,chatelain-m,,M Chatelain,Chatelain,M,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Cochery,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelain (M.),706,person_index,0
empire-desfosses-1956-adm-655dbf,vehiculesindustrielstitan,Véhicules industriels Titan (Anc. Éts Sulitzer frères) fusion en 1973 avec CODER,chatelain-m,,M Chatelain,Chatelain,M,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes suppl. Titan-Anc. Éts Sullitzer,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelain (M.),1106,person_index,0
empire-desfosses-1956-adm-655dbf,cinzano,Cinzano,chatelain-r,,R Chatelain,Chatelain,R,administrateur,1956,Annuaire Desfossés 1956,Cinzano,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelain (R.),1912,person_index,0
empire-desfosses-1956-adm-655dbf,schwartzhautmont,Schwartz-Hautmont,chatelet-a,,A Chatelet,Chatelet,A,administrateur,1956,Annuaire Desfossés 1956,Schwartz-Hautmont,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelet (A.),1053,person_index,0
empire-desfosses-1956-adm-655dbf,usinesmelle,Usines de Melle,chatelin-p,,Ph Chatelin,Chatelin,Ph,administrateur,1956,Annuaire Desfossés 1956,Usines de Melle,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatelin (Ph.),1509,person_index,0
empire-desfosses-1956-adm-655dbf,etsbrissetangers,Éts Brisset (Angers),y-chatelin,,Y Chatelin,Y Chatelin,,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Chatelin (Y.),2069,person_index,0
empire-desfosses-1956-adm-655dbf,minesselsalinesrosieresvarangeville,Mines de sel et salines de Rosières-Varangeville,y-chatelin,,Y Chatelin,Y Chatelin,,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Chatelin (Y.),1486,person_index,0
empire-desfosses-1956-adm-655dbf,etsbrissetangers,Éts Brisset (Angers),chatenay-v,,V Chatenay,Chatenay,V,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatenay (V.),2069,person_index,0
empire-desfosses-1956-adm-655dbf,pierresynthetiquebaikowski,Pierre synthétique Baikowski et Compagnie,chatenoud-j,,J Chatenoud,Chatenoud,J,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatenoud (J.),1500,person_index,0
empire-desfosses-1956-adm-655dbf,banquecommerceexterieurbfce,Banque française du commerce extérieur (BFCE),chatillon-l,,L Chatillon,Chatillon,L,directeur_general,1956,Annuaire Desfossés 1956,dga BFCE,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatillon (L.),121,person_index,0
empire-desfosses-1956-adm-655dbf,novacel,Novacel,chatin-louisfils-de-marc-ep-therese-dehaussy,,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),,administrateur,1956,Annuaire Desfossés 1956,Novacel,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),1525,person_index,0
empire-desfosses-1956-adm-655dbf,givetizieux,Givet-Izieux,chatin-louisfils-de-marc-ep-therese-dehaussy,,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),,administrateur,1956,Annuaire Desfossés 1956,Givet-Izieux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),1687,person_index,0
empire-desfosses-1956-adm-655dbf,celtex,Celtex,chatin-louisfils-de-marc-ep-therese-dehaussy,,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Celtex,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Chatin (Louis)(fils de Marc. Ép. Thérèse Dehaussy),1689,person_index,0
empire-desfosses-1956-adm-655dbf,europe,Europe,chatin-de-chastaing-p,,P Chatin de Chastaing,Chatin de Chastaing,P,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatin de Chastaing (P.),79,person_index,0
empire-desfosses-1956-adm-655dbf,indochinoiseforestiereallumettes,Indochinoise et forestière des allumettes (Société),chatot-j,,Jean Chatot,Chatot,Jean,administrateur,1956,Annuaire Desfossés 1956,dg SIFA depuis 1932,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatot (Jean),1793,person_index,1
empire-desfosses-1956-adm-655dbf,officecommpharma,Office comm. pharma,chatron-m,,M Chatron,Chatron,M,vice_president,1956,Annuaire Desfossés 1956,v.-pdt Office comm. pharmaceutique,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chatron (M.),1412,person_index,0
empire-desfosses-1956-adm-655dbf,caissecentralecreditcooperatif,Caisse centrale de crédit coopératif,chatte,,Chatté,Chatté,,administrateur,1956,Annuaire Desfossés 1956,Caisse centrale crédit coopératif,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Chatté,157,person_index,0
empire-desfosses-1956-adm-655dbf,etainskintapresquilemalaccamalaisie,"Étains de Kinta (presqu’île de Malacca, Malaisie)",chatte,,Chatté,Chatté,,vice_president,1956,Annuaire Desfossés 1956,v.-pdt Kinta,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Chatté,622,person_index,0
empire-desfosses-1956-adm-655dbf,freinsjourdainmonneretfiliale990,Freins Jourdain-Monneret (filiale de 990),chauchat-j,,J Chauchat,Chauchat,J,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chauchat (J.),992,person_index,0
empire-desfosses-1956-adm-655dbf,raffineriessucreriessay,Raffineries et sucreries Say,chaudieres-l,,L Chaudières,Chaudières,L,administrateur,1956,Annuaire Desfossés 1956,Say,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaudières (L.),1990,person_index,0
empire-desfosses-1956-adm-655dbf,creditouestpoitouchtes,Crédit de l’Ouest (> Poitou-Chtes),chaudruc-de-crazannes-b,,baron R Chaudruc de Crazannes,Chaudruc de Crazannes,baron R,administrateur,1956,Annuaire Desfossés 1956,Créd. de l’Ouest,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaudruc de Crazannes (baron R.),180,person_index,0
empire-desfosses-1956-adm-655dbf,afriqueconstrucgales,Afrique française (Compagnie de construc. gales en),chaufour-a,,André Chaufour,Chaufour,André,administrateur,1956,Annuaire Desfossés 1956,Cie de construc. générales en Afr. frse,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaufour (André),1638,person_index,0
empire-desfosses-1956-adm-655dbf,biscuitsvignals,Biscuits Vignals,chauffour-j,,J Chauffour,Chauffour,J,administrateur,1956,Annuaire Desfossés 1956,Biscuits Vignals,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chauffour (J.),2067,person_index,0
empire-desfosses-1956-adm-655dbf,credit,Compagnie générale française de crédit (ex-BFCE),chaumeil-l,,L Chaumeil,Chaumeil,L,administrateur,1956,Annuaire Desfossés 1956,Cie gén. frse créd.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumeil (L.),126,person_index,1
empire-desfosses-1956-adm-655dbf,caisseliquidationaffairesmarchandisesparis,Caisse de liquidation des affaires en marchandises à Paris,chaumeil-l,,L Chaumeil,Chaumeil,L,liquidateur,1956,Annuaire Desfossés 1956,Caisse liquid. des aff. en marchandises à Paris,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumeil (L.),161,person_index,0
empire-desfosses-1956-adm-655dbf,creditinduscalif,Société de crédit à l’indus. française (CALIF),chaumeil-l,,L Chaumeil,Chaumeil,L,administrateur,1956,Annuaire Desfossés 1956,CALIF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumeil (L.),166,person_index,0
empire-desfosses-1956-adm-655dbf,cimentsusineairvault,Ciments français (usine à Airvault),chaumeil-l,,L Chaumeil,Chaumeil,L,administrateur,1956,Annuaire Desfossés 1956,Ciments frs,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumeil (L.),1561,person_index,0
empire-desfosses-1956-adm-655dbf,grandsmagasinssigrand,Grands Magasins Sigrand,chaumeil-l,,L Chaumeil,Chaumeil,L,administrateur,1956,Annuaire Desfossés 1956,Grds Mag. Sigrand,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumeil (L.),2149,person_index,0
empire-desfosses-1956-adm-655dbf,nationalevie,Nationale-Vie,chaumereuil-i,,Ivan Chaumereuil,Chaumereuil,Ivan,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumereuil (Ivan),32,person_index,0
empire-desfosses-1956-adm-655dbf,urbainevie,L’Urbaine-Vie,chaumillon-j,,J Chaumillon,Chaumillon,J,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumillon (J.),36,person_index,0
empire-desfosses-1956-adm-655dbf,pyreneenneentreprisesindustrielles,Société pyrénéenne d’entreprises industrielles (ancienne Société pyrénéenne d'énergie,chaumillon-j,,J Chaumillon,Chaumillon,J,administrateur,1956,Annuaire Desfossés 1956,Soc. pyrénéenne d’entrep. indus.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Chaumillon (J.),1215,person_index,0
