doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
empire-cte-poitou-charentes-5d96ed,(unfiled),company,Les Compagnie de travailleurs étrangers en Poitou-Charentes (1939-1940),19371,press,11,0,0,0,0,0,3
inde-indochine-bietry-guigne-cam-tiem-20a8ee,Indochine,company,"Biétry (Pierre) et Guigné (Albert de), Cam-Tiêm",19361,press,4,0,0,0,0,0,8
inde-indochine-marotte-cat-mong-88ead1,Indochine,company,"Marotte (Auguste), Cat-Mong (Phu-Qui)",19361,person_career,10,0,1,0,0,0,16
inde-indochine-simi-mai-tam-bad998,Indochine,company,"Industrielle Métallurgique de l'Indochine (Société)(SIMI)(Mai-Tâm et Olléac)(1939), Hanoï",19344,deed,6,0,0,0,0,1,7
inde-indochine-aime-lagarde-1888-1941-07c99f,Indochine,person,Lagarde (Aimé)(1888-1941),19340,press,4,0,0,0,0,0,28
inde-indochine-chambre-mixte-laos-d60dcf,Indochine,source_document,Chambre mixte de commerce et d'agriculture du Laos,19331,person_career,6,0,8,0,0,0,0
empire-henri-waligorski-56f86c,(unfiled),person,"Waligorski (Henri)(1853-1930), entrepreneur",19297,person_career,14,0,4,0,0,6,14
inde-indochine-haiphong-hotel-europe-d468d9,Indochine,company,"Hôtel de l'Europe, Haïphong",19218,deed,27,0,0,0,0,1,13
inde-indochine-henriette-bui-1906-2012-32a688,Indochine,company,"Bùi (Henriette)(1906-2012), première Indochinoise médecin",19185,press,1,0,0,0,0,0,7
inde-indochine-chambre-consultative-indigene-tonkin-1ac428,Indochine,source_document,Chambre consultative indigène du Tonkin (1913-1926),19107,press,0,0,0,0,0,0,10
afrique-du-nord-prosper-durand-alger-4fe90d,Algérie,person,"Durand (Prosper), Alger",19010,press,5,0,0,0,0,0,11
inde-indochine-thes-pltx-moi-blao-18b66a,Indochine,company,"Thés du plateau moï de Blao (Sarl, 1939)",18996,apposition,19,0,0,1,0,13,0
inde-indochine-plantations-arca-a71c3b,Indochine,company,ARCA (Plantations)(Achille Connes et Auguste Robert),18914,person_career,8,0,1,0,0,0,5
inde-indochine-caisse-epargne-saigon-e3589e,Indochine,company,"Caisse d'épargne municipale, Saïgon",18893,press,0,0,0,0,0,0,14
inde-indochine-francois-canavaggio-7435b8,Indochine,company,"Canavaggio (Plantation François), région de Thu-Duc à Thudaumot",18839,press,2,0,0,0,0,0,8
inde-indochine-auguste-piganiol-db3ebf,Indochine,person,"Piganiol (Auguste)(1858-1922), Phu-lang-Thuong, Dap-cau",18768,press,8,0,0,0,0,0,15
inde-indochine-cochinchine-riz-1868-1920-e1a7e1,Indochine,company,Commerce et industrie du riz en Cochinchine (1868-1920) par Vàn-Thé-Hô,18718,press,7,0,0,0,0,0,4
inde-indochine-albert-malortigue-80f34f,Indochine,company,Malortigue (Albert),18711,person_career,15,0,2,0,0,2,14
inde-indochine-plantation-kerhuella-723e8d,Indochine,company,Kerhuella (Plantation)(Jean-Victor Guillemet),18648,deed,4,0,0,0,0,1,2
empire-afrique-du-nord-et-du-sud-95e9c2,(unfiled),company,Afrique du Nord et du Sud (L')(1897-1908),18582,person_career,5,0,1,0,1,0,11
inde-indochine-daurelle-travaux-publics-184570,Indochine,company,"Daurelle (Ferdinand), entrepreneur de travaux publics, Hanoï",18471,press,3,0,0,0,0,0,3
empire-del-porto-leon-mutignon-848762,(unfiled),company,"Castelbolognesi, del Porto et Cie (1889), Alb. del Porto et Cie (1895), Nissim Léon, Eug. Mutignon et Cie (1913), Mutign",18417,person_career,9,0,7,0,0,0,18
inde-indochine-eps-filles-hanoi-96168a,Indochine,company,"École primaire supérieure de filles, Hanoï (1926)",18416,press,4,0,0,0,0,0,6
inde-indochine-culture-coton-ic-042c27,Indochine,company,Culture du coton en Indochine (Société d'études pour la)(1923-1929).,18382,apposition,8,0,0,2,0,0,14
inde-indochine-presse-indochine-1929-60bc2d,Indochine,company,La presse indochinoise en 1927-1929,18335,press,3,0,0,0,0,0,3
inde-indochine-plantations-lucien-delignon-112f4f,Indochine,company,Delignon (Plantations Lucien),18327,apposition,8,0,0,1,0,0,14
inde-indochine-missionnaires-oblats-laos-735eb9,Indochine,company,Laos,18307,no_signal,0,0,0,0,0,0,0
inde-indochine-bui-huy-tin-entrepreneur-c641f7,Indochine,company,"Bùi-huy-Tín, Hanoï, Hué",18290,apposition,1,0,0,1,0,0,14
inde-indochine-hopital-mixte-pnompenh-e922d4,Indochine,company,Hôpital mixte de Pnom-penh,18282,press,6,0,0,0,0,0,15
afrique-du-nord-huileries-algeriennes-51bce6,Algérie,company,"Huileries algériennes, El-Kseur",18110,apposition,15,0,0,1,2,9,6
inde-indochine-diederichsen-hambourg-e5c834,Indochine,person,"Diederichsen (H.), Hambourg",18082,press,0,0,0,0,0,0,2
inde-indochine-schiess-lachal-hanoi-6120fe,Indochine,company,"Lachal (Louis, puis Silas-Victor dit Maurice)(Ancienne maison H.L. Schiess), Hanoï",17995,press,19,0,0,0,0,0,29
inde-indochine-samuel-samuel-haiphong-4d207a,Indochine,person,"Samuel (Samuel)(1842-1901), Haïphong",17909,press,15,0,0,0,0,0,22
inde-indochine-foire-fauves-ban-methuot-027e37,Indochine,company,Foire aux fauves de Ban-mé-thuot (avril 1928),17887,press,2,0,0,0,0,0,7
afrique-occidentale-alangoua-and-comoe-goldfields-b44442,Côte d'Ivoire,company,"Alangoua and Comoë Goldfields (The)(1903), Londres-Paris",17883,board_list,9,1,0,0,0,0,8
afrique-du-nord-entreprises-quilmes-791c4f,Maroc,company,Entreprises Quilmès (1950),17813,board_list,6,1,0,0,0,0,4
inde-indochine-phare-des-iles-norway-dcdb57,Indochine,company,"Phare des îles Norway, au large d'Haïphong (1er juillet 1896)",17805,press,13,0,0,0,0,0,14
madagascar-et-djibouti-reunion-nouvel-esclavage-1883-c9ae62,La Réunion,source_document,"L'immigration hindoue comme substitut à l'abolition de l'esclavage sur les plantations sucrières, par Victor Schœlcher (",17762,press,0,0,0,0,0,0,2
inde-indochine-paul-rey-hanoi-5c2327,Indochine,company,"Rey, Haïphong",17734,apposition,2,0,0,2,0,0,10
empire-josse-et-lippens-4c632c,(unfiled),company,"Josse (Robert) et Lippens (Arthur), Paris",17731,person_career,10,0,6,0,0,1,16
inde-indochine-hsbc-indochine-ad2610,Indochine,company,Hong-Kong and Shanghaï Banking Corporation (HSBC),17699,apposition,11,0,0,3,0,0,20
inde-indochine-arpea-quang-ngai-8bfe12,Indochine,company,"Arpéa (Michel), Quang-ngai",17691,deed,12,0,0,0,0,1,11
inde-indochine-projet-barrage-krongpha-3a926f,Indochine,company,Projet de barrage hydroélectrique à Krongpha (1940-1942),17670,no_signal,0,0,0,0,0,0,0
afrique-occidentale-institut-pasteur-kindia-0c4b2f,Guinée Conakry,company,"Institut Pasteur, Kindia",17668,press,1,0,0,0,0,0,1
inde-indochine-hopital-de-travinh-6c2acf,Indochine,company,Hôpital de Travinh,17638,press,4,0,0,0,0,0,12
inde-indochine-magistrature-indochinoise-nominations-e9eb57,Indochine,source_document,Magistrature indochinoise,17596,person_career,0,0,3,0,0,0,2
inde-indochine-louis-reynaud-son-cot-ea4c78,Indochine,company,"Reynaud (Louis), Son-Côt (Thai-Nguyên)",17583,press,24,0,0,0,0,0,25
inde-indochine-emile-bouquet-autocariste-b5db75,Indochine,company,"Bouquet (Émile), Saïgon, Cantho",17480,person_career,4,0,1,0,0,0,27
madagascar-et-djibouti-bgi-ethiopie-6e83d0,Abyssinie ou Ethiopie,company,"Brasseries et glacières internationales-Éthiopie, Addis-Abeba",17392,press,8,0,0,0,0,0,2
inde-indochine-chemin-de-fer-du-laos-167da4,Indochine,company,Chemin de fer du Laos (projet de débloquement),17379,press,0,0,0,0,0,0,5
afrique-equatoriale-plantations-sanaga-28b9d8,Cameroun,company,Plantations de la Sanaga (1929-1939),17377,press,4,0,0,0,0,0,10
inde-indochine-merite-agricole-inde-50dfac,Inde (Comptoirs français de l’),source_document,Mérite agricole,17373,press,33,0,0,0,0,0,41
inde-indochine-etudes-mines-attopeu-a4a537,Indochine,company,Études des mines d'Attopeu (Société d')(1896),17372,certificate,4,0,0,0,2,0,3
afrique-du-nord-elevage-hauts-plateaux-algeriens-3403ca,Algérie,company,Élevage des Hauts-Plateaux algériens (Société anonyme d')(1929-1933),17261,apposition,21,0,0,2,2,14,4
inde-indochine-victor-fauvel-105333,Indochine,company,"Comptoir général de photographie de l'Indochine (Victor Fauvel), Haïphong",17261,press,13,0,0,0,0,0,19
afrique-equatoriale-entreprises-cameroun-1929-00969c,Cameroun,company,Liste des principales entreprises au Cameroun (1929),17249,no_signal,14,0,0,0,0,0,0
inde-indochine-freres-ecoles-chretiennes-ic-6f8e59,Indochine,company,Frères des écoles chrétiennes (saint Jean de la Salle),17246,no_signal,0,0,0,0,0,0,0
afrique-equatoriale-societe-christophle-7c1a96,Congo-Brazzaville ou Moyen-Congo,company,Commerciale et Industrielle du Congo français (Compagnie) (« Société Christophle)(1890-1891),17203,press,1,0,0,0,0,0,2
inde-indochine-seng-tek-faillite-187a6a,Indochine,company,"Seng-Tek, Saïgon",17158,press,1,0,0,0,0,0,3
afrique-equatoriale-syndicat-congo-7f2868,Congo-Brazzaville ou Moyen-Congo,company,Syndicat Congo (1909),17005,press,1,0,0,0,0,0,2
afrique-du-nord-cie-immobiliere-algerienne-7cb8e4,Algérie,company,"Immobilière Algérienne (Compagnie)(S.A., 1954)",17002,press,2,0,0,0,0,0,1
inde-indochine-dumoutier-g-1850-1904-648fae,Indochine,person,"Dumoutier (Gustave)(1850-1904), directeur de l'enseignement en Annam-Tonkin",16996,press,4,0,0,0,0,0,2
inde-indochine-pierre-millous-3f6a2e,Indochine,person,"Millous (Dr Pierre)(Marseille, 1881-Neuilly, 1966)",16969,press,8,0,0,0,0,0,17
afrique-du-nord-mines-de-garrouban-6358e8,Algérie,company,Gar'Rouban (Compagnie des mines de),16936,deed,9,0,0,0,0,9,1
inde-indochine-charbonnages-huong-khe-9b1fa9,Indochine,company,"Charbonnages du Huong-Khé, Hatinh",16931,press,0,0,0,0,0,0,4
inde-indochine-route-mongzuong-tien-yen-abb73e,Indochine,company,Route Mongzuong–Tiên-Yên (Tonkin)(1938-1939),16892,press,0,0,0,0,0,0,2
afrique-equatoriale-francmacs-joef-aef-22d8e6,Afrique équatoriale française,source_document,Liste des francs-maçons d'AEF et du Cameroun stigmatisés par le régime de Vichy,16887,press,0,0,0,0,0,0,49
inde-indochine-jean-baptiste-alexandre-barthe-0182f4,Indochine,company,Barthe (Jean-Baptiste-Alexandre),16814,person_career,12,0,2,0,0,0,17
inde-indochine-adolphe-lagrange-621de9,Indochine,person,Lagrange (Adolphe),16714,press,6,0,0,0,0,0,12
inde-indochine-etablissements-orphee-haiphong-608b27,Indochine,company,"Orphée (Établissements)(Robert Barbotin), Haïphong, Hanoï",16645,apposition,8,0,0,1,0,0,13
inde-indochine-teleferique-col-vieille-427d7b,Indochine,company,Téléférique du col de la Vieille,16631,press,2,0,0,0,0,0,3
inde-indochine-medecine-traditionnelle-ic-506a50,Indochine,company,Médecine traditionnelle indochinoise,16619,press,3,0,0,0,0,0,4
inde-indochine-plantations-de-ky-te-c45b19,Indochine,company,Ky-Té (Société des plantations de)(Kontum),16578,certificate,5,0,0,0,3,3,6
inde-indochine-paul-canavaggio-c4adcd,Indochine,company,"Canavaggio (Paul), chapellerie, chaussures, chemiserie, rue Catinat, Saïgon",16570,person_career,9,0,2,0,0,0,16
inde-indochine-gaston-carisey-garagiste-3dc166,Indochine,person,"Carisey (Gaston)(1898-1971), garagiste",16527,person_career,13,0,3,1,0,0,27
inde-indochine-charbon-dong-trieu-1941-9737e7,Indochine,company,Charbonnages du Dông-Triêu,16504,no_signal,1,0,0,0,0,0,0
inde-indochine-engler-cie-saigon-b1ff15,Indochine,company,"Engler & Cie, Saïgon, Hanoï",16488,press,5,0,0,0,0,0,3
afrique-du-nord-mines-de-zaghouan-d7728c,Tunisie,company,"Zaghouan (Société anonyme des mines de)(1893-1904), puis Société nouvelle des mines de — (Lucien Boussand & Cie), puis S",16437,press,8,0,0,0,0,0,19
inde-indochine-lignon-an-loc-45de90,Indochine,company,"Lignon (Plantation Achille), An-lôc",16374,press,4,0,0,0,0,0,4
afrique-du-nord-djidjellienne-d-electricite-ee238d,Algérie,company,Djidjellienne d'Électricité (Société),16367,deed,6,0,0,0,0,2,0
inde-indochine-charbonnages-nong-son-9a3c27,Indochine,company,"Charbonnages de Nong-Son, près Tourane (Danang)",16321,press,3,0,0,0,0,0,7
inde-indochine-bq-indoch-singapore-71ef58,Malaisie,company,"Banque de l’Indochine, Singapore (1905)",16266,press,14,0,0,0,0,0,26
inde-indochine-imprimerie-tonkinoise-91160d,Indochine,company,"Imprimerie tonkinoise (Bach-thai-Buoi et Lê-van-Phuc), Hanoï. La Chersonèse d'Or, d'Emmanuel Defert (1925)",16232,deed,2,0,0,0,0,1,11
afrique-du-nord-bisch-et-lorin-oran-aa608a,Algérie,company,"Bisch et Lorin (Anciens Établissements)(S.A., 1932), Oran",16229,deed,22,0,0,0,0,2,16
afrique-du-nord-ch-fer-nemours-marnia-a63ffd,Algérie,company,Chemin de fer de Nemours à Marnia et prolongements (Compagnie du)(1911),16168,person_career,4,0,4,0,2,2,9
afrique-du-nord-blachette-scierie-alger-e7f1d2,Algérie,company,"Blachette, Alger",16058,deed,10,0,0,0,0,13,3
inde-indochine-poivriere-de-tuk-krahon-c3e820,Indochine,company,"Poivrière de Tuk-Krahon (province de Kampot, Cambodge)",16056,press,3,0,0,0,0,0,3
inde-indochine-opium-fumeries-daf4ea,Indochine,company,Fumeries,16005,press,2,0,0,0,0,0,19
inde-indochine-hersent-indochine-534d4f,Indochine,company,Hersent en Indochine,15988,press,7,0,0,0,0,0,8
inde-indochine-veuve-leon-dreyfus-3fd3c6,Indochine,company,"Dreyfus (Veuve Léon), Paris, Saïgon, Haïphong, Hanoï",15971,press,37,0,0,0,0,0,33
afrique-du-nord-distilleries-algeriennes-d2f239,Algérie,company,"Distilleries algériennes (Société générale de)(1912-1914), Marengo, Maison-Carrée",15939,deed,17,0,0,0,0,5,3
inde-indochine-tayninh-bungalow-8d5416,Indochine,company,"Bungalow (Cua), Tayninh",15921,press,2,0,0,0,0,0,14
inde-indochine-amicale-bourbonnaise-cochinchine-7fe900,Indochine,source_document,"Amicale bourbonnaise, Saïgon",15890,press,6,0,0,0,0,0,7
inde-indochine-layrisse-chaufournier-0a495d,Indochine,company,"Layrisse (Édouard), l'île aux Cerfs (Baie d'Along)(1901-1904)",15877,press,5,0,0,0,0,0,7
inde-indochine-cochinchine-sanitaire-1929-27095f,Indochine,company,L'organisation sanitaire de la Cochinchine (1929),15866,press,0,0,0,0,0,0,1
inde-indochine-bq-indoch-mongtzeu-01ccbd,Chine,company,Banque de l’Indochine,15857,apposition,10,0,0,1,0,0,22
antilles-guyane-mines-or-sinnamary-98a5b0,Guyane française,company,Mines d'or du Sinnamary (Cie des)(1888-1893),15839,certificate,2,0,0,0,2,1,12
inde-indochine-ch-fer-ic-yunnan-1934-a63865,Indochine,company,"Chemins de fer de l'Indochine et du Yunnan (Compagnie française des) par Charles Gallet (Mondes et voyages, 1934)",15789,no_signal,1,0,0,0,0,0,0
afrique-du-nord-denjean-bougie-d77b04,Algérie,company,"Denjean, Bougie",15767,press,0,0,0,0,0,0,5
inde-indochine-conseillers-provinciaux-tonkin-a3f5cd,Indochine,source_document,Conseillers provinciaux du Tonkin,15754,press,7,0,0,0,0,0,8
antilles-guyane-vattier-de-la-ramee-41d9a1,Chili,company,Vattier de la Ramée (baron Charles Édouard Auguste),15736,no_signal,1,0,0,0,0,0,0
inde-indochine-port-de-quinhon-fb52f2,Indochine,company,Quinhon (Port de),15725,press,11,0,0,0,0,0,10
afrique-du-nord-snaf-bone-e67d6a,Algérie,company,"Constructions mécaniques et ferroviaires (Société nord-africaine de)(S.N.A.F.)(1938), L'Allelick, près Bône",15718,press,7,0,0,0,0,0,10
inde-indochine-testudo-haiphong-235d92,Indochine,company,"Testudo (Poinsard et Veyret), Haïphong",15689,press,7,0,0,0,0,0,13
inde-indochine-jean-mazet-2ded90,Indochine,company,Jean Mazet,15603,press,6,0,0,0,0,0,34
inde-indochine-comptoir-special-electricite-1d286a,Indochine,company,"Comptoir spécial d'électricité (Anc. maison Joseph Labbé. Joseph Paumier, successeur), Saïgon",15592,person_career,16,0,2,0,0,0,4
inde-indochine-charles-danovaro-0a7ddd,Indochine,company,Danovaro (Charles),15585,press,14,0,0,0,0,0,19
inde-indochine-plantation-vinh-phuoc-c89448,Indochine,company,"Vinh-Phuoc, Nhuan-duc, Phu-duc (Plantation de)(François Filhol)",15574,person_career,8,0,2,0,0,0,5
inde-indochine-cie-commerce-et-agriculture-08421b,Indochine,company,"Canque et Lacour (1919-1926), Saïgon",15534,person_career,10,0,2,1,0,3,9
inde-indochine-urbanisme-indochine-1943-b85354,Indochine,company,L'urbanisme en Indochine (novembre 1943),15503,press,1,0,0,0,0,0,2
inde-indochine-porcelaine-indus-haiphong-1e150c,Indochine,company,Manufacture de porcelaine industrielle de Haïphong (Nguyën-van-Tân),15465,press,2,0,0,0,0,0,7
inde-indochine-sino-frse-commerce-8fd1ae,Indochine,company,"Sino-française de commerce (Cie), Saïgon",15461,press,1,0,0,0,0,0,12
afrique-du-nord-tuilerie-briqueterie-de-l-habra-e814d5,Algérie,company,"Tuilerie-briqueterie mécanique de l'Habra (Nicolas Grosjean), Perrégaux",15458,press,7,0,0,0,0,0,1
inde-indochine-pharmacie-mus-saigon-391923,Indochine,company,"Pharmacie Centrale, Saïgon",15451,press,14,0,0,0,0,0,33
inde-indochine-gilbert-ba-trieu-dac2e9,Indochine,company,"Gilbert (Léon-Eugène), Ba-trieu (Hung-hoa)",15448,press,10,0,0,0,0,0,20
afrique-du-nord-port-de-philippeville-e43982,Algérie,company,Port de Philippeville (Skikda),15416,press,1,0,0,0,0,0,7
inde-indochine-mario-rabbione-saigon-afadeb,Indochine,person,"Rabbione (Mario), Saïgon",15372,apposition,12,0,0,1,0,0,20
afrique-du-nord-mines-de-beni-himmel-4d262c,Algérie,company,"Beni-Himmel (Société des mines de), Bougie",15340,deed,11,0,0,0,0,5,8
afrique-occidentale-mines-or-boure-sieke-78d67b,Guinée Conakry,company,Mines d'or de Bouré-Siéké et l'Afrique occidentale française (Compagnie des)(1906-1914),15328,board_list,13,1,0,0,8,4,18
afrique-du-nord-marbriere-de-felfela-fb0be3,Algérie,company,"Marbrière de Felféla (Société), Hernandez, Abeille fils & Cie (1854-1858), Marseille",15308,deed,6,0,0,0,0,1,3
inde-indochine-anc-plantation-belland-8a1e9b,Indochine,company,Immobilière et agricole sud-indochinoise (Société)(ancienne plantation Belland),15303,deed,6,0,0,0,0,1,5
madagascar-et-djibouti-soost-brandon-618cc4,Madagascar,company,"Soost & Brandon, Hambourg",15299,press,4,0,0,0,0,0,4
inde-indochine-antoine-thibert-simili-marbre-939ecc,Indochine,company,"Thibert (Antoine), Saïgon",15295,person_career,3,0,1,0,0,0,10
inde-indochine-sifa-1941-2b7e50,Indochine,company,SIFA (1941),15288,no_signal,0,0,0,0,0,0,0
inde-indochine-saigon-hotel-de-la-terrasse-3800ad,Indochine,company,"Hôtel café restaurant de la Terrasse, Saïgon",15238,press,5,0,0,0,0,0,6
inde-indochine-andre-jourdan-soctrang-66491b,Indochine,person,"Jourdan (André)(1894-1960), Soctrang",15227,press,10,0,0,0,0,0,21
inde-indochine-berquet-et-luya-7d7c5a,Indochine,company,Berquet et Luya,15226,board_list,2,4,1,0,0,0,0
inde-indochine-sanatorium-buissons-3385c3,Indochine,company,Sanatorium militaire coopératif de l'île aux Buissons (baie d'Along),15160,press,3,0,0,0,0,0,6
inde-indochine-bazars-parisiens-ic-a56ada,Indochine,company,"Grands Bazars parisiens d'Indo-Chine (Société)(G. Morand et A. Gros, fermiers de l'alcool et de l'opium à Cho-Bo), Paris",15143,press,9,0,0,0,0,0,15
madagascar-et-djibouti-agricole-de-vatoraraka-02b48a,Madagascar,company,Agricole de Vatoraraka (Société)(1933),15123,press,17,0,0,0,0,0,2
inde-indochine-pharmacie-speder-haiphong-a1719c,Indochine,company,"Pharmacie-droguerie franco-tonkinoise (Henri Spéder)(1896-1900), Haïphong",15099,press,10,0,0,0,0,0,14
inde-indochine-forestiere-tonkin-dubosq-afe15e,Indochine,company,"Forestière du Tonkin (Dubosq), scierie, Hanoï",15073,apposition,12,0,0,1,0,1,19
inde-indochine-caralp-chouquet-f0f3a4,Indochine,company,"Caralp (Étienne) et Chouquet (Édouard), Phuc-luong",15062,press,13,0,0,0,0,0,18
inde-indochine-lignite-dong-giao-7d789e,Indochine,company,"Charbonnages de Dông-Giao (S.A., 1929)(suite de la société chinoise Nam-Sang et Cie et de M. Delauzun), Ninh-Binh",15042,press,5,0,0,0,0,0,9
inde-indochine-lamarche-hanoi-b30d54,Indochine,person,"Lamarche (G.)(1919-1925), Hanoï",15026,press,12,0,0,0,0,0,19
